Airport Name,Flight Type,Carrier,Flight Number,Scheduled Departure (Local),Revised Departure (Local),Departure Delay (min),Scheduled Arrival (Local),Revised Arrival (Local),Arrival Delay (min)
Bangalore,Departure,AKJ,AKJ 185J,2025-08-16 09:49+05:30,2025-08-16 09:49+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1323,2025-08-16 09:50+05:30,2025-08-16 09:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6583,2025-08-16 09:50+05:30,2025-08-16 09:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 503,2025-08-16 09:55+05:30,2025-08-16 09:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7341,2025-08-16 10:00+05:30,2025-08-16 10:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6445,2025-08-16 10:00+05:30,2025-08-16 10:00+05:30,0,,,
Bangalore,Departure,AKJ,AKJ 132C,2025-08-16 10:00+05:30,2025-08-16 10:00+05:30,0,,,
Bangalore,Departure,SriLankan,UL 1174,2025-08-16 10:00+05:30,2025-08-16 10:00+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7176,2025-08-16 10:05+05:30,2025-08-16 10:05+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7271,2025-08-16 10:05+05:30,2025-08-16 10:05+05:30,0,,,
Bangalore,Departure,Air India,AI 2406,2025-08-16 10:10+05:30,2025-08-16 10:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5051,2025-08-16 10:10+05:30,2025-08-16 10:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 537,2025-08-16 10:10+05:30,2025-08-16 10:10+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7257,2025-08-16 10:15+05:30,2025-08-16 10:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7207,2025-08-16 10:15+05:30,2025-08-16 10:15+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2675,2025-08-16 10:20+05:30,2025-08-16 10:20+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 578,2025-08-16 10:20+05:30,2025-08-16 10:20+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2011,2025-08-16 10:25+05:30,2025-08-16 10:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6144,2025-08-16 10:30+05:30,2025-08-16 10:30+05:30,0,,,
Bangalore,Departure,Air India,AI 2852,2025-08-16 10:30+05:30,2025-08-16 10:30+05:30,0,,,
Bangalore,Departure,Shuttle America,S5 117,2025-08-16 10:35+05:30,2025-08-16 10:35+05:30,0,,,
Bangalore,Departure,IndiGo,6E 175,2025-08-16 10:35+05:30,2025-08-16 10:35+05:30,0,,,
Bangalore,Departure,Emirates,EK 565,2025-08-16 10:30+05:30,2025-08-16 10:45+05:30,15,,,
Bangalore,Departure,IndiGo,6E 904,2025-08-16 10:45+05:30,2025-08-16 10:45+05:30,0,,,
Bangalore,Departure,Air India Express,IX 2742,2025-08-16 10:50+05:30,2025-08-16 10:50+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7142,2025-08-16 10:55+05:30,2025-08-16 10:55+05:30,0,,,
Bangalore,Departure,IndiGo,6E 7711,2025-08-16 11:00+05:30,2025-08-16 11:00+05:30,0,,,
Bangalore,Departure,Air India,AI 2652,2025-08-16 11:00+05:30,2025-08-16 11:00+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1129,2025-08-16 10:25+05:30,2025-08-16 11:07+05:30,42,,,
Bangalore,Departure,Starlight Airline,QP 1881,2025-08-16 11:10+05:30,2025-08-16 11:10+05:30,0,,,
Bangalore,Departure,Air India Express,IX 1323,2025-08-16 11:15+05:30,2025-08-16 11:15+05:30,0,,,
Bangalore,Departure,IndiGo,6E 1167,2025-08-16 11:20+05:30,2025-08-16 11:20+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1343,2025-08-16 11:20+05:30,2025-08-16 11:20+05:30,0,,,
Bangalore,Departure,IndiGo,6E 941,2025-08-16 11:25+05:30,2025-08-16 11:25+05:30,0,,,
Bangalore,Departure,Saudi Arabian,SV 867,2025-08-16 11:25+05:30,2025-08-16 11:25+05:30,0,,,
Bangalore,Departure,IndiGo,6E 5011,2025-08-16 11:25+05:30,2025-08-16 11:25+05:30,0,,,
Bangalore,Departure,Starlight Airline,QP 1442,2025-08-16 11:30+05:30,2025-08-16 11:30+05:30,0,,,
Bangalore,Departure,IndiGo,6E 6104,2025-08-16 11:40+05:30,2025-08-16 11:40+05:30,0,,,
Bangalore,Departure,IndiGo,6E 236,2025-08-16 11:45+05:30,2025-08-16 11:45+05:30,0,,,
Bangalore,Departure,IndiGo,6E 869,2025-08-16 11:45+05:30,2025-08-16 11:45+05:30,0,,,
Bangalore,Departure,Singapore,SQ 509,2025-08-16 11:35+05:30,2025-08-16 11:50+05:30,15,,,
Bangalore,Departure,Air India,AI 2639,2025-08-16 11:50+05:30,2025-08-16 11:50+05:30,0,,,
Bangalore,Departure,Malaysia,MH 105,2025-08-16 11:55+05:30,2025-08-16 11:55+05:30,0,,,
Bangalore,Arrival,Air India Express,IX 883,,,,2025-08-16 12:25+05:30,2025-08-16 12:00+05:30,-25
Bangalore,Arrival,IndiGo,6E 6527,,,,2025-08-16 11:55+05:30,2025-08-16 12:01+05:30,6
Bangalore,Arrival,IndiGo,6E 1044,,,,2025-08-16 13:00+05:30,2025-08-16 12:09+05:30,-51
Bangalore,Arrival,IndiGo,6E 926,,,,2025-08-16 12:30+05:30,2025-08-16 12:14+05:30,-16
Bangalore,Arrival,Air India,AI 2415,,,,2025-08-16 12:35+05:30,2025-08-16 12:17+05:30,-18
Bangalore,Arrival,IndiGo,6E 133,,,,2025-08-16 12:30+05:30,2025-08-16 12:17+05:30,-13
Bangalore,Arrival,IndiGo,6E 7342,,,,2025-08-16 12:45+05:30,2025-08-16 12:24+05:30,-21
Bangalore,Arrival,IndiGo,6E 386,,,,2025-08-16 13:10+05:30,2025-08-16 12:27+05:30,-43
Bangalore,Arrival,Starlight Airline,QP 1352,,,,2025-08-16 12:15+05:30,2025-08-16 12:29+05:30,14
Bangalore,Arrival,IndiGo,6E 6161,,,,2025-08-16 12:35+05:30,2025-08-16 12:32+05:30,-3
Bangalore,Arrival,IndiGo,6E 78,,,,2025-08-16 12:15+05:30,2025-08-16 12:37+05:30,22
Bangalore,Arrival,Air India,AI 132,,,,2025-08-16 13:00+05:30,2025-08-16 12:40+05:30,-20
Bangalore,Arrival,IndiGo,6E 196,,,,2025-08-16 13:05+05:30,2025-08-16 12:51+05:30,-14
Bangalore,Arrival,Starlight Airline,QP 1401,,,,2025-08-16 13:05+05:30,2025-08-16 12:54+05:30,-11
Bangalore,Arrival,IndiGo,6E 6584,,,,2025-08-16 13:10+05:30,2025-08-16 12:56+05:30,-14
Bangalore,Arrival,Shuttle America,S5 118,,,,2025-08-16 13:20+05:30,2025-08-16 13:01+05:30,-19
Bangalore,Arrival,IndiGo,6E 7272,,,,2025-08-16 13:05+05:30,2025-08-16 13:03+05:30,-2
Bangalore,Arrival,Starlight Airline,QP 1543,,,,2025-08-16 12:55+05:30,2025-08-16 13:03+05:30,8
Bangalore,Arrival,IndiGo,6E 6892,,,,2025-08-16 13:10+05:30,2025-08-16 13:08+05:30,-2
Bangalore,Arrival,Air India Express,IX 2898,,,,2025-08-16 13:35+05:30,2025-08-16 13:19+05:30,-16
Bangalore,Arrival,IndiGo,6E 2127,,,,2025-08-16 13:35+05:30,2025-08-16 13:20+05:30,-15
Bangalore,Arrival,Air India Express,IX 1573,,,,2025-08-16 13:40+05:30,2025-08-16 13:21+05:30,-19
Bangalore,Arrival,IndiGo,6E 7223,,,,2025-08-16 13:40+05:30,2025-08-16 13:22+05:30,-18
Bangalore,Arrival,Air India,AI 2632,,,,2025-08-16 13:05+05:30,2025-08-16 13:32+05:30,27
Bangalore,Arrival,IndiGo,6E 7445,,,,2025-08-16 14:00+05:30,2025-08-16 13:39+05:30,-21
Bangalore,Arrival,Starlight Airline,QP 1373,,,,2025-08-16 13:50+05:30,2025-08-16 13:43+05:30,-7
Bangalore,Arrival,IndiGo,6E 5217,,,,2025-08-16 13:20+05:30,2025-08-16 13:51+05:30,31
Bangalore,Arrival,Air India Express,IX 2723,,,,2025-08-16 14:15+05:30,2025-08-16 13:53+05:30,-22
Bangalore,Arrival,IndiGo,6E 235,,,,2025-08-16 14:25+05:30,2025-08-16 13:53+05:30,-32
Bangalore,Arrival,IndiGo,6E 1084,,,,2025-08-16 13:45+05:30,2025-08-16 13:54+05:30,9
Bangalore,Arrival,IndiGo,6E 805,,,,2025-08-16 14:05+05:30,2025-08-16 14:00+05:30,-5
Bangalore,Arrival,IndiGo,6E 6036,,,,2025-08-16 14:05+05:30,2025-08-16 14:02+05:30,-3
Bangalore,Arrival,IndiGo,6E 498,,,,2025-08-16 14:10+05:30,2025-08-16 14:04+05:30,-6
Bangalore,Arrival,Oman Air,WY 283,,,,2025-08-16 14:20+05:30,2025-08-16 14:05+05:30,-15
Bangalore,Arrival,IndiGo,6E 1056,,,,2025-08-16 14:10+05:30,2025-08-16 14:16+05:30,6
Bangalore,Arrival,Etihad,EY 236,,,,2025-08-16 14:15+05:30,2025-08-16 14:17+05:30,2
Bangalore,Arrival,Air India Express,IX 1324,,,,2025-08-16 14:50+05:30,2025-08-16 14:20+05:30,-30
Bangalore,Arrival,IndiGo,6E 445,,,,2025-08-16 14:35+05:30,2025-08-16 14:20+05:30,-15
Bangalore,Arrival,IndiGo,6E 7049,,,,2025-08-16 14:15+05:30,2025-08-16 14:28+05:30,13
Bangalore,Arrival,IndiGo,6E 2434,,,,2025-08-16 14:25+05:30,2025-08-16 14:30+05:30,5
Bangalore,Arrival,Alliance Air,9I 514,,,,2025-08-16 14:45+05:30,2025-08-16 14:32+05:30,-13
Bangalore,Arrival,Air India Express,IX 2714,,,,2025-08-16 15:05+05:30,2025-08-16 14:41+05:30,-24
Bangalore,Arrival,IndiGo,6E 1754,,,,2025-08-16 14:50+05:30,2025-08-16 14:43+05:30,-7
Bangalore,Arrival,IndiGo,6E 5212,,,,2025-08-16 14:40+05:30,2025-08-16 14:44+05:30,4
Bangalore,Arrival,Air India,AI 2417,,,,2025-08-16 14:55+05:30,2025-08-16 14:48+05:30,-7
Bangalore,Arrival,IndiGo,6E 6559,,,,2025-08-16 15:10+05:30,2025-08-16 14:58+05:30,-12
Bangalore,Arrival,IndiGo,6E 1606,,,,2025-08-16 15:10+05:30,2025-08-16 15:06+05:30,-4
Bangalore,Arrival,IndiGo,6E 1168,,,,2025-08-16 15:25+05:30,2025-08-16 15:06+05:30,-19
Bangalore,Arrival,IndiGo,6E 7012,,,,2025-08-16 15:10+05:30,2025-08-16 15:10+05:30,0
Bangalore,Arrival,IndiGo,6E 6147,,,,2025-08-16 14:35+05:30,2025-08-16 15:13+05:30,38
Bangalore,Arrival,IndiGo,6E 302,,,,2025-08-16 15:30+05:30,2025-08-16 15:16+05:30,-14
Bangalore,Arrival,Air India Express,IX 2806,,,,2025-08-16 15:55+05:30,2025-08-16 15:28+05:30,-27
Bangalore,Arrival,Air India Express,IX 1097,,,,2025-08-16 14:40+05:30,2025-08-16 15:31+05:30,51
Bangalore,Arrival,IndiGo,6E 5257,,,,2025-08-16 15:55+05:30,2025-08-16 15:40+05:30,-15
Bangalore,Arrival,IndiGo,6E 6405,,,,2025-08-16 15:50+05:30,2025-08-16 15:43+05:30,-7
Bangalore,Arrival,IndiGo,6E 633,,,,2025-08-16 15:45+05:30,2025-08-16 15:46+05:30,1
Bangalore,Arrival,IndiGo,6E 6209,,,,2025-08-16 15:35+05:30,2025-08-16 15:49+05:30,14
Bangalore,Arrival,IndiGo,6E 5382,,,,2025-08-16 16:05+05:30,2025-08-16 15:54+05:30,-11
Bangalore,Arrival,IndiGo,6E 7738,,,,2025-08-16 16:00+05:30,2025-08-16 15:55+05:30,-5
Bangalore,Arrival,IndiGo,6E 579,,,,2025-08-16 16:15+05:30,2025-08-16 15:59+05:30,-16
Bangalore,Arrival,Air India Express,IX 2696,,,,2025-08-16 16:25+05:30,2025-08-16 16:01+05:30,-24
Bangalore,Arrival,IndiGo,6E 455,,,,2025-08-16 16:25+05:30,2025-08-16 16:06+05:30,-19
Bangalore,Arrival,IndiGo,6E 7066,,,,2025-08-16 16:00+05:30,2025-08-16 16:12+05:30,12
Bangalore,Arrival,Air India Express,IX 2543,,,,2025-08-16 16:25+05:30,2025-08-16 16:16+05:30,-9
Bangalore,Arrival,IndiGo,6E 5309,,,,2025-08-16 16:50+05:30,2025-08-16 16:18+05:30,-32
Bangalore,Arrival,IndiGo,6E 6548,,,,2025-08-16 16:50+05:30,2025-08-16 16:23+05:30,-27
Bangalore,Arrival,Starlight Airline,QP 1565,,,,2025-08-16 16:35+05:30,2025-08-16 16:25+05:30,-10
Bangalore,Arrival,IndiGo,6E 306,,,,2025-08-16 16:30+05:30,2025-08-16 16:29+05:30,-1
Bangalore,Arrival,IndiGo,6E 7177,,,,2025-08-16 16:55+05:30,2025-08-16 16:36+05:30,-19
Bangalore,Arrival,Air India Express,IX 2980,,,,2025-08-16 16:55+05:30,2025-08-16 16:38+05:30,-17
Bangalore,Arrival,IndiGo,6E 6536,,,,2025-08-16 16:45+05:30,2025-08-16 16:41+05:30,-4
Bangalore,Arrival,Air India Express,IX 2513,,,,2025-08-16 17:00+05:30,2025-08-16 16:43+05:30,-17
Bangalore,Arrival,Air India Express,IX 2973,,,,2025-08-16 16:55+05:30,2025-08-16 16:45+05:30,-10
Bangalore,Arrival,Qantas,QF 67,,,,2025-08-16 16:35+05:30,2025-08-16 16:51+05:30,16
Bangalore,Arrival,Air India Express,IX 2545,,,,2025-08-16 16:45+05:30,2025-08-16 16:54+05:30,9
Bangalore,Arrival,Air India,AI 2888,,,,2025-08-16 16:55+05:30,2025-08-16 16:57+05:30,2
Bangalore,Arrival,IndiGo,6E 1862,,,,2025-08-16 17:40+05:30,2025-08-16 17:03+05:30,-37
Bangalore,Arrival,IndiGo,6E 6739,,,,2025-08-16 17:05+05:30,2025-08-16 17:05+05:30,0
Bangalore,Arrival,Air India,AI 2819,,,,2025-08-16 17:00+05:30,2025-08-16 17:11+05:30,11
Bangalore,Arrival,IndiGo,6E 176,,,,2025-08-16 17:10+05:30,2025-08-16 17:18+05:30,8
Bangalore,Arrival,IndiGo,6E 7389,,,,2025-08-16 17:25+05:30,2025-08-16 17:21+05:30,-4
Bangalore,Arrival,IndiGo,6E 6588,,,,2025-08-16 17:15+05:30,2025-08-16 17:24+05:30,9
Bangalore,Arrival,IndiGo,6E 942,,,,2025-08-16 17:40+05:30,2025-08-16 17:26+05:30,-14
Bangalore,Arrival,Air India,AI 2853,,,,2025-08-16 17:25+05:30,2025-08-16 17:30+05:30,5
Bangalore,Arrival,IndiGo,6E 958,,,,2025-08-16 17:50+05:30,2025-08-16 17:31+05:30,-19
Bangalore,Arrival,Air India Express,IX 2612,,,,2025-08-16 18:05+05:30,2025-08-16 17:35+05:30,-30
Bangalore,Arrival,IndiGo,6E 5071,,,,2025-08-16 17:15+05:30,2025-08-16 17:38+05:30,23
Bangalore,Arrival,IndiGo,6E 808,,,,2025-08-16 18:15+05:30,2025-08-16 17:46+05:30,-29
Bangalore,Arrival,IndiGo,6E 7712,,,,2025-08-16 18:00+05:30,2025-08-16 17:48+05:30,-12
Bangalore,Arrival,Air India,AI 2823,,,,2025-08-16 17:05+05:30,2025-08-16 17:50+05:30,45
Bangalore,Arrival,IndiGo,6E 847,,,,2025-08-16 17:50+05:30,2025-08-16 17:51+05:30,1
Bangalore,Arrival,IndiGo,6E 6054,,,,2025-08-16 18:20+05:30,2025-08-16 17:59+05:30,-21
Bangalore,Arrival,Shuttle America,S5 184,,,,2025-08-16 18:10+05:30,2025-08-16 18:00+05:30,-10
Bangalore,Arrival,Starlight Airline,QP 1984,,,,2025-08-16 18:00+05:30,2025-08-16 18:00+05:30,0
Bangalore,Arrival,IndiGo,6E 314,,,,2025-08-16 17:45+05:30,2025-08-16 18:01+05:30,16
Bangalore,Arrival,Air India Express,IX 2614,,,,2025-08-16 18:25+05:30,2025-08-16 18:04+05:30,-21
Bangalore,Arrival,Starlight Airline,QP 1443,,,,2025-08-16 18:05+05:30,2025-08-16 18:06+05:30,1
Bangalore,Arrival,IndiGo,6E 7448,,,,2025-08-16 18:20+05:30,2025-08-16 18:08+05:30,-12
Bangalore,Arrival,IndiGo,6E 1128,,,,2025-08-16 18:25+05:30,2025-08-16 18:15+05:30,-10
Bangalore,Arrival,IndiGo,6E 137,,,,2025-08-16 18:40+05:30,2025-08-16 18:23+05:30,-17
Bangalore,Arrival,IndiGo,6E 7143,,,,2025-08-16 18:35+05:30,2025-08-16 18:25+05:30,-10
Bangalore,Arrival,Air India,AI 2640,,,,2025-08-16 18:40+05:30,2025-08-16 18:26+05:30,-14
Bangalore,Arrival,Air India,AI 2664,,,,2025-08-16 18:20+05:30,2025-08-16 18:28+05:30,8
Bangalore,Arrival,Air India Express,IX 1325,,,,2025-08-16 19:00+05:30,2025-08-16 18:34+05:30,-26
Bangalore,Arrival,Air India,AI 2607,,,,2025-08-16 18:45+05:30,2025-08-16 18:34+05:30,-11
Bangalore,Arrival,Air India Express,IX 2759,,,,2025-08-16 19:10+05:30,2025-08-16 18:36+05:30,-34
Bangalore,Arrival,Air India,AI 2817,,,,2025-08-16 18:55+05:30,2025-08-16 18:41+05:30,-14
Bangalore,Arrival,IndiGo,6E 365,,,,2025-08-16 18:55+05:30,2025-08-16 18:44+05:30,-11
Bangalore,Arrival,IndiGo,6E 6754,,,,2025-08-16 18:25+05:30,2025-08-16 18:49+05:30,24
Bangalore,Arrival,IndiGo,6E 738,,,,2025-08-16 18:10+05:30,2025-08-16 18:51+05:30,41
Bangalore,Arrival,Starlight Airline,QP 1365,,,,2025-08-16 18:50+05:30,2025-08-16 18:53+05:30,3
Bangalore,Arrival,Air India Express,IX 2643,,,,2025-08-16 19:00+05:30,2025-08-16 18:58+05:30,-2
Bangalore,Arrival,IndiGo,6E 5221,,,,2025-08-16 18:35+05:30,2025-08-16 18:58+05:30,23
Bangalore,Arrival,IndiGo,6E 7736,,,,2025-08-16 18:40+05:30,2025-08-16 19:00+05:30,20
Bangalore,Arrival,IndiGo,6E 863,,,,2025-08-16 19:00+05:30,2025-08-16 19:03+05:30,3
Bangalore,Arrival,IndiGo,6E 2772,,,,2025-08-16 19:20+05:30,2025-08-16 19:06+05:30,-14
Bangalore,Arrival,Air India Express,IX 2708,,,,2025-08-16 18:45+05:30,2025-08-16 19:08+05:30,23
Bangalore,Arrival,IndiGo,6E 478,,,,2025-08-16 19:30+05:30,2025-08-16 19:11+05:30,-19
Bangalore,Arrival,IndiGo,6E 525,,,,2025-08-16 19:45+05:30,2025-08-16 19:17+05:30,-28
Bangalore,Arrival,IndiGo,6E 6417,,,,2025-08-16 19:05+05:30,2025-08-16 19:20+05:30,15
Bangalore,Arrival,IndiGo,6E 527,,,,2025-08-16 19:35+05:30,2025-08-16 19:22+05:30,-13
Bangalore,Arrival,IndiGo,6E 6303,,,,2025-08-16 19:35+05:30,2025-08-16 19:25+05:30,-10
Bangalore,Arrival,Air India,AI 2849,,,,2025-08-16 19:30+05:30,2025-08-16 19:28+05:30,-2
Bangalore,Arrival,Emirates,EK 566,,,,2025-08-16 19:20+05:30,2025-08-16 19:28+05:30,8
Bangalore,Arrival,IndiGo,6E 2141,,,,2025-08-16 19:45+05:30,2025-08-16 19:31+05:30,-14
Bangalore,Arrival,IndiGo,6E 435,,,,2025-08-16 19:35+05:30,2025-08-16 19:36+05:30,1
Bangalore,Arrival,Air India Express,IX 2703,,,,2025-08-16 19:00+05:30,2025-08-16 19:37+05:30,37
Bangalore,Arrival,IndiGo,6E 757,,,,2025-08-16 19:40+05:30,2025-08-16 19:39+05:30,-1
Bangalore,Arrival,Air India,AI 522,,,,2025-08-16 19:30+05:30,2025-08-16 19:39+05:30,9
Bangalore,Arrival,IndiGo,6E 316,,,,2025-08-16 19:55+05:30,2025-08-16 19:47+05:30,-8
Bangalore,Arrival,IndiGo,6E 5047,,,,2025-08-16 20:00+05:30,2025-08-16 19:54+05:30,-6
Bangalore,Arrival,IndiGo,6E 7364,,,,2025-08-16 19:10+05:30,2025-08-16 20:01+05:30,51
Bangalore,Arrival,IndiGo,6E 429,,,,2025-08-16 20:20+05:30,2025-08-16 20:02+05:30,-18
Bangalore,Arrival,IndiGo,6E 6783,,,,2025-08-16 20:10+05:30,2025-08-16 20:04+05:30,-6
Bangalore,Arrival,Air India Express,IX 2907,,,,2025-08-16 20:20+05:30,2025-08-16 20:07+05:30,-13
Bangalore,Arrival,IndiGo,6E 6276,,,,2025-08-16 20:30+05:30,2025-08-16 20:08+05:30,-22
Bangalore,Arrival,IndiGo,6E 189,,,,2025-08-16 20:10+05:30,2025-08-16 20:15+05:30,5
Bangalore,Arrival,Etihad,EY 238,,,,2025-08-16 19:45+05:30,2025-08-16 20:15+05:30,30
Bangalore,Arrival,Alliance Air,9I 508,,,,2025-08-16 19:45+05:30,2025-08-16 20:19+05:30,34
Bangalore,Arrival,Starlight Airline,QP 1613,,,,2025-08-16 20:40+05:30,2025-08-16 20:23+05:30,-17
Bangalore,Arrival,IndiGo,6E 6163,,,,2025-08-16 20:40+05:30,2025-08-16 20:26+05:30,-14
Bangalore,Arrival,IndiGo,6E 6055,,,,2025-08-16 20:30+05:30,2025-08-16 20:27+05:30,-3
Bangalore,Arrival,Nepal,RA 225,,,,2025-08-16 16:30+05:30,2025-08-16 20:30+05:30,240
Bangalore,Arrival,IndiGo,6E 7357,,,,2025-08-16 20:40+05:30,2025-08-16 20:34+05:30,-6
Bangalore,Arrival,Air India Express,IX 2863,,,,2025-08-16 20:40+05:30,2025-08-16 20:34+05:30,-6
Bangalore,Arrival,IndiGo,6E 388,,,,2025-08-16 20:20+05:30,2025-08-16 20:35+05:30,15
Bangalore,Arrival,Starlight Airline,QP 1324,,,,2025-08-16 20:15+05:30,2025-08-16 20:37+05:30,22
Bangalore,Arrival,Starlight Airline,QP 1905,,,,2025-08-16 21:00+05:30,2025-08-16 20:41+05:30,-19
Bangalore,Arrival,Air India,AI 2813,,,,2025-08-16 21:05+05:30,2025-08-16 20:48+05:30,-17
Bangalore,Arrival,Air India Express,IX 2012,,,,2025-08-16 20:50+05:30,2025-08-16 20:50+05:30,0
Bangalore,Arrival,IndiGo,6E 6744,,,,2025-08-16 20:55+05:30,2025-08-16 21:02+05:30,7
Bangalore,Arrival,Air India Express,IX 2747,,,,2025-08-16 21:15+05:30,2025-08-16 21:02+05:30,-13
Bangalore,Arrival,IndiGo,6E 6432,,,,2025-08-16 21:25+05:30,2025-08-16 21:09+05:30,-16
Bangalore,Arrival,IndiGo,6E 7239,,,,2025-08-16 21:25+05:30,2025-08-16 21:11+05:30,-14
Bangalore,Arrival,IndiGo,6E 556,,,,2025-08-16 21:20+05:30,2025-08-16 21:11+05:30,-9
Bangalore,Arrival,IndiGo,6E 6597,,,,2025-08-16 21:15+05:30,2025-08-16 21:14+05:30,-1
Bangalore,Arrival,IndiGo,6E 5034,,,,2025-08-16 21:10+05:30,2025-08-16 21:19+05:30,9
Bangalore,Arrival,IndiGo,6E 7378,,,,2025-08-16 21:45+05:30,2025-08-16 21:21+05:30,-24
Bangalore,Arrival,IndiGo,6E 6136,,,,2025-08-16 21:35+05:30,2025-08-16 21:22+05:30,-13
Bangalore,Arrival,IndiGo,6E 2327,,,,2025-08-16 21:00+05:30,2025-08-16 21:25+05:30,25
Bangalore,Arrival,Gulf Air,GF 280,,,,2025-08-16 21:35+05:30,2025-08-16 21:26+05:30,-9
Bangalore,Arrival,IndiGo,6E 5032,,,,2025-08-16 21:30+05:30,2025-08-16 21:30+05:30,0
Bangalore,Arrival,Air India Express,IX 2724,,,,2025-08-16 22:00+05:30,2025-08-16 21:34+05:30,-26
Bangalore,Arrival,IndiGo,6E 2487,,,,2025-08-16 21:50+05:30,2025-08-16 21:34+05:30,-16
Bangalore,Arrival,Air India Express,IX 2959,,,,2025-08-16 21:40+05:30,2025-08-16 21:35+05:30,-5
Bangalore,Arrival,IndiGo,6E 6251,,,,2025-08-16 21:40+05:30,2025-08-16 21:36+05:30,-4
Bangalore,Arrival,IndiGo,6E 979,,,,2025-08-16 21:55+05:30,2025-08-16 21:41+05:30,-14
Bangalore,Arrival,Air India,AI 2641,,,,2025-08-16 20:35+05:30,2025-08-16 21:43+05:30,68
Bangalore,Arrival,SpiceJet,SG 151,,,,2025-08-16 22:00+05:30,2025-08-16 21:46+05:30,-14
Bangalore,Arrival,IndiGo,6E 7715,,,,2025-08-16 21:35+05:30,2025-08-16 21:48+05:30,13
Bangalore,Arrival,Starlight Airline,QP 1195,,,,2025-08-16 21:45+05:30,2025-08-16 21:50+05:30,5
Bangalore,Arrival,IndiGo,6E 481,,,,2025-08-16 21:55+05:30,2025-08-16 21:53+05:30,-2
Bangalore,Arrival,Air India Express,IX 2947,,,,2025-08-16 22:20+05:30,2025-08-16 21:55+05:30,-25
Bangalore,Arrival,Starlight Airline,QP 1882,,,,2025-08-16 22:10+05:30,2025-08-16 21:57+05:30,-13
Bangalore,Arrival,Air India Express,IX 2974,,,,2025-08-16 21:55+05:30,2025-08-16 22:00+05:30,5
Bangalore,Arrival,Air India,AI 2865,,,,2025-08-16 22:05+05:30,2025-08-16 22:01+05:30,-4
Bangalore,Arrival,IndiGo,6E 6354,,,,2025-08-16 22:20+05:30,2025-08-16 22:04+05:30,-16
Bangalore,Arrival,Singapore,SQ 510,,,,2025-08-16 21:50+05:30,2025-08-16 22:09+05:30,19
Bangalore,Arrival,Starlight Airline,QP 1424,,,,2025-08-16 22:30+05:30,2025-08-16 22:10+05:30,-20
Bangalore,Arrival,Air India Express,IX 1676,,,,2025-08-16 21:35+05:30,2025-08-16 22:17+05:30,42
Bangalore,Arrival,IndiGo,6E 6452,,,,2025-08-16 22:40+05:30,2025-08-16 22:17+05:30,-23
Bangalore,Arrival,Air India,AI 2512,,,,2025-08-16 22:15+05:30,2025-08-16 22:20+05:30,5
Bangalore,Arrival,IndiGo,6E 7133,,,,2025-08-16 22:35+05:30,2025-08-16 22:24+05:30,-11
Bangalore,Arrival,IndiGo,6E 6557,,,,2025-08-16 22:15+05:30,2025-08-16 22:28+05:30,13
Bangalore,Arrival,IndiGo,6E 7166,,,,2025-08-16 22:10+05:30,2025-08-16 22:31+05:30,21
Bangalore,Arrival,Starlight Airline,QP 1332,,,,2025-08-16 22:50+05:30,2025-08-16 22:31+05:30,-19
Bangalore,Arrival,IndiGo,6E 107,,,,2025-08-16 22:35+05:30,2025-08-16 22:34+05:30,-1
Bangalore,Arrival,Thai AirAsia,FD 137,,,,2025-08-16 22:40+05:30,2025-08-16 22:36+05:30,-4
