Airport Name,Flight Type,Carrier,Flight Number,Scheduled Departure (Local),Revised Departure (Local),Departure Delay (min),Scheduled Arrival (Local),Revised Arrival (Local),Arrival Delay (min)
Delhi,Arrival,Air India,AI 240,,,,2025-08-17 17:20+05:30,2025-08-17 17:20+05:30,0
Delhi,Arrival,SpiceJet,SG 2938,,,,2025-08-17 17:20+05:30,2025-08-17 17:20+05:30,0
Delhi,Arrival,Air India,AI 2442,,,,2025-08-17 17:25+05:30,2025-08-17 17:25+05:30,0
Delhi,Arrival,IndiGo,6E 2079,,,,2025-08-17 17:30+05:30,2025-08-17 17:25+05:30,-5
Delhi,Arrival,IndiGo,6E 5013,,,,2025-08-17 17:25+05:30,2025-08-17 17:25+05:30,0
Delhi,Arrival,IndiGo,6E 5088,,,,2025-08-17 17:25+05:30,2025-08-17 17:25+05:30,0
Delhi,Arrival,Air India Express,IX 2565,,,,2025-08-17 17:35+05:30,2025-08-17 17:26+05:30,-9
Delhi,Arrival,Air India,AI 462,,,,2025-08-17 17:35+05:30,2025-08-17 17:29+05:30,-6
Delhi,Arrival,IndiGo,6E 2116,,,,2025-08-17 17:30+05:30,2025-08-17 17:30+05:30,0
Delhi,Arrival,ZZ,ZZ 1730,,,,2025-08-17 17:30+05:30,2025-08-17 17:30+05:30,0
Delhi,Arrival,IndiGo,6E 5287,,,,2025-08-17 17:40+05:30,2025-08-17 17:34+05:30,-6
Delhi,Arrival,SpiceJet,SG 8914,,,,2025-08-17 17:35+05:30,2025-08-17 17:35+05:30,0
Delhi,Arrival,SriLankan,UL 195,,,,2025-08-17 17:45+05:30,2025-08-17 17:44+05:30,-1
Delhi,Arrival,SpiceJet,SG 2932,,,,2025-08-17 17:45+05:30,2025-08-17 17:45+05:30,0
Delhi,Arrival,IndiGo,6E 2306,,,,2025-08-17 18:15+05:30,2025-08-17 17:46+05:30,-29
Delhi,Arrival,IndiGo,6E 1462,,,,2025-08-17 16:55+05:30,2025-08-17 17:48+05:30,53
Delhi,Arrival,IndiGo,6E 2397,,,,2025-08-17 18:05+05:30,2025-08-17 17:51+05:30,-14
Delhi,Arrival,Air India,AI 434,,,,2025-08-17 17:55+05:30,2025-08-17 17:55+05:30,0
Delhi,Arrival,Air Arabia,G9 465,,,,2025-08-17 17:55+05:30,2025-08-17 17:55+05:30,0
Delhi,Arrival,IndiGo,6E 1156,,,,2025-08-17 18:20+05:30,2025-08-17 17:59+05:30,-21
Delhi,Arrival,IndiGo,6E 6264,,,,2025-08-17 18:00+05:30,2025-08-17 18:00+05:30,0
Delhi,Arrival,IndiGo,6E 5366,,,,2025-08-17 18:15+05:30,2025-08-17 18:00+05:30,-15
Delhi,Arrival,IndiGo,6E 2274,,,,2025-08-17 18:30+05:30,2025-08-17 18:00+05:30,-30
Delhi,Arrival,IndiGo,6E 5121,,,,2025-08-17 18:15+05:30,2025-08-17 18:01+05:30,-14
Delhi,Arrival,Air India,AI 2983,,,,2025-08-17 18:20+05:30,2025-08-17 18:02+05:30,-18
Delhi,Arrival,IndiGo,6E 359,,,,2025-08-17 18:15+05:30,2025-08-17 18:05+05:30,-10
Delhi,Arrival,IndiGo,6E 2174,,,,2025-08-17 18:05+05:30,2025-08-17 18:05+05:30,0
Delhi,Arrival,ZZ,ZZ 1700,,,,2025-08-17 17:00+05:30,2025-08-17 18:06+05:30,66
Delhi,Arrival,Air India,AI 2356,,,,2025-08-17 18:15+05:30,2025-08-17 18:12+05:30,-3
Delhi,Arrival,IndiGo,6E 370,,,,2025-08-17 18:30+05:30,2025-08-17 18:18+05:30,-12
Delhi,Arrival,IndiGo,6E 6407,,,,2025-08-17 18:20+05:30,2025-08-17 18:20+05:30,0
Delhi,Arrival,Air India,AI 2687,,,,2025-08-17 18:30+05:30,2025-08-17 18:22+05:30,-8
Delhi,Arrival,Air India Express,IX 1187,,,,2025-08-17 18:25+05:30,2025-08-17 18:25+05:30,0
Delhi,Arrival,Saudi Arabian,SV 758,,,,2025-08-17 18:25+05:30,2025-08-17 18:25+05:30,0
Delhi,Arrival,Air India,AI 2718,,,,2025-08-17 18:30+05:30,2025-08-17 18:25+05:30,-5
Delhi,Arrival,Air India,AI 918,,,,2025-08-17 18:25+05:30,2025-08-17 18:25+05:30,0
Delhi,Arrival,Air India,AI 2511,,,,2025-08-17 18:30+05:30,2025-08-17 18:25+05:30,-5
Delhi,Arrival,IndiGo,6E 5266,,,,2025-08-17 18:40+05:30,2025-08-17 18:27+05:30,-13
Delhi,Arrival,IndiGo,6E 2168,,,,2025-08-17 19:00+05:30,2025-08-17 18:31+05:30,-29
Delhi,Arrival,Air India,AI 2459,,,,2025-08-17 18:40+05:30,2025-08-17 18:39+05:30,-1
Delhi,Arrival,Air India,AI 2768,,,,2025-08-17 18:50+05:30,2025-08-17 18:39+05:30,-11
Delhi,Arrival,IndiGo,6E 2197,,,,2025-08-17 18:40+05:30,2025-08-17 18:40+05:30,0
Delhi,Arrival,IndiGo,6E 1104,,,,2025-08-17 18:40+05:30,2025-08-17 18:40+05:30,0
Delhi,Arrival,IndiGo,6E 6516,,,,2025-08-17 18:40+05:30,2025-08-17 18:40+05:30,0
Delhi,Arrival,IndiGo,6E 5042,,,,2025-08-17 18:40+05:30,2025-08-17 18:40+05:30,0
Delhi,Arrival,IndiGo,6E 2126,,,,2025-08-17 19:00+05:30,2025-08-17 18:41+05:30,-19
Delhi,Arrival,SpiceJet,SG 169,,,,2025-08-17 17:40+05:30,2025-08-17 18:41+05:30,61
Delhi,Arrival,Air India,AI 408,,,,2025-08-17 17:55+05:30,2025-08-17 18:43+05:30,48
Delhi,Arrival,Air India,AI 2484,,,,2025-08-17 18:50+05:30,2025-08-17 18:50+05:30,0
Delhi,Arrival,IndiGo,6E 2096,,,,2025-08-17 19:25+05:30,2025-08-17 18:53+05:30,-32
Delhi,Arrival,Air India,AI 2220,,,,2025-08-17 18:55+05:30,2025-08-17 18:55+05:30,0
Delhi,Arrival,IndiGo,6E 2382,,,,2025-08-17 19:10+05:30,2025-08-17 18:56+05:30,-14
Delhi,Arrival,IndiGo,6E 1708,,,,2025-08-17 19:10+05:30,2025-08-17 18:57+05:30,-13
Delhi,Arrival,Air India,AI 2541,,,,2025-08-17 19:00+05:30,2025-08-17 18:58+05:30,-2
Delhi,Arrival,Starlight Airline,QP 1629,,,,2025-08-17 19:00+05:30,2025-08-17 19:00+05:30,0
Delhi,Arrival,IndiGo,6E 2162,,,,2025-08-17 19:15+05:30,2025-08-17 19:05+05:30,-10
Delhi,Arrival,IndiGo,6E 6372,,,,2025-08-17 19:25+05:30,2025-08-17 19:07+05:30,-18
Delhi,Arrival,IndiGo,6E 2392,,,,2025-08-17 19:20+05:30,2025-08-17 19:09+05:30,-11
Delhi,Arrival,Air India,AI 2418,,,,2025-08-17 19:10+05:30,2025-08-17 19:10+05:30,0
Delhi,Arrival,ZZ,ZZ 1630,,,,2025-08-17 16:30+05:30,2025-08-17 19:25+05:30,175
Delhi,Arrival,Air India,AI 186,,,,2025-08-17 19:45+05:30,2025-08-17 19:26+05:30,-19
Delhi,Arrival,IndiGo,6E 6039,,,,2025-08-17 19:30+05:30,2025-08-17 19:30+05:30,0
Delhi,Arrival,Air India,AI 2867,,,,2025-08-17 19:30+05:30,2025-08-17 19:30+05:30,0
Delhi,Arrival,IndiGo,6E 5035,,,,2025-08-17 19:30+05:30,2025-08-17 19:30+05:30,0
Delhi,Arrival,IndiGo,6E 6984,,,,2025-08-17 19:35+05:30,2025-08-17 19:32+05:30,-3
Delhi,Arrival,Air India,AI 814,,,,2025-08-17 19:40+05:30,2025-08-17 19:36+05:30,-4
Delhi,Arrival,IndiGo,6E 1082,,,,2025-08-17 19:55+05:30,2025-08-17 19:37+05:30,-18
Delhi,Arrival,IndiGo,6E 2176,,,,2025-08-17 19:40+05:30,2025-08-17 19:40+05:30,0
Delhi,Arrival,Air India Express,IX 1068,,,,2025-08-17 19:45+05:30,2025-08-17 19:40+05:30,-5
Delhi,Arrival,Alliance Air,9I 692,,,,2025-08-17 17:45+05:30,2025-08-17 19:44+05:30,119
Delhi,Arrival,SpiceJet,SG 386,,,,2025-08-17 19:45+05:30,2025-08-17 19:45+05:30,0
Delhi,Arrival,Starlight Airline,QP 1407,,,,2025-08-17 20:00+05:30,2025-08-17 19:50+05:30,-10
Delhi,Arrival,Air India,AI 852,,,,2025-08-17 19:00+05:30,2025-08-17 19:51+05:30,51
Delhi,Arrival,Air India Express,IX 1010,,,,2025-08-17 20:10+05:30,2025-08-17 19:54+05:30,-16
Delhi,Arrival,SpiceJet,SG 9552,,,,2025-08-17 19:55+05:30,2025-08-17 19:55+05:30,0
Delhi,Arrival,IndiGo,6E 1054,,,,2025-08-17 20:00+05:30,2025-08-17 19:55+05:30,-5
Delhi,Arrival,SpiceJet,SG 950,,,,2025-08-17 20:30+05:30,2025-08-17 19:59+05:30,-31
Delhi,Arrival,Air India,AI 2910,,,,2025-08-17 20:00+05:30,2025-08-17 20:00+05:30,0
Delhi,Arrival,Air India,AI 2910,,,,2025-08-17 20:00+05:30,2025-08-17 20:00+05:30,0
Delhi,Arrival,Air India,AI 466,,,,2025-08-17 20:00+05:30,2025-08-17 20:00+05:30,0
Delhi,Arrival,Air India,AI 466,,,,2025-08-17 20:00+05:30,2025-08-17 20:00+05:30,0
Delhi,Arrival,Air India,AI 2890,,,,2025-08-17 20:00+05:30,2025-08-17 20:00+05:30,0
Delhi,Arrival,Air India,AI 2890,,,,2025-08-17 20:00+05:30,2025-08-17 20:00+05:30,0
Delhi,Arrival,IndiGo,6E 6082,,,,2025-08-17 20:15+05:30,2025-08-17 20:02+05:30,-13
Delhi,Arrival,IndiGo,6E 6183,,,,2025-08-17 20:25+05:30,2025-08-17 20:03+05:30,-22
Delhi,Arrival,IndiGo,6E 2437,,,,2025-08-17 20:15+05:30,2025-08-17 20:05+05:30,-10
Delhi,Arrival,Etihad,EY 216,,,,2025-08-17 19:20+05:30,2025-08-17 20:05+05:30,45
Delhi,Arrival,Air India,AI 2440,,,,2025-08-17 20:25+05:30,2025-08-17 20:08+05:30,-17
Delhi,Arrival,Air Canada,AC 42,,,,2025-08-17 20:15+05:30,2025-08-17 20:15+05:30,0
Delhi,Arrival,IndiGo,6E 2032,,,,2025-08-17 20:35+05:30,2025-08-17 20:15+05:30,-20
Delhi,Arrival,Air India,AI 536,,,,2025-08-17 20:15+05:30,2025-08-17 20:15+05:30,0
Delhi,Arrival,IndiGo,6E 698,,,,2025-08-17 20:45+05:30,2025-08-17 20:16+05:30,-29
Delhi,Arrival,IndiGo,6E 7795,,,,2025-08-17 20:20+05:30,2025-08-17 20:20+05:30,0
Delhi,Arrival,IndiGo,6E 2213,,,,2025-08-17 20:30+05:30,2025-08-17 20:22+05:30,-8
Delhi,Arrival,Air India,AI 2834,,,,2025-08-17 20:30+05:30,2025-08-17 20:24+05:30,-6
Delhi,Arrival,Emirates,EK 514,,,,2025-08-17 20:25+05:30,2025-08-17 20:25+05:30,0
Delhi,Arrival,ZZ,ZZ 1850,,,,2025-08-17 18:50+05:30,2025-08-17 20:25+05:30,95
Delhi,Arrival,IndiGo,6E 2401,,,,2025-08-17 20:35+05:30,2025-08-17 20:26+05:30,-9
Delhi,Arrival,ZZ,ZZ 1615,,,,2025-08-17 16:15+05:30,2025-08-17 20:30+05:30,255
Delhi,Arrival,IndiGo,6E 2268,,,,2025-08-17 20:40+05:30,2025-08-17 20:34+05:30,-6
Delhi,Arrival,IndiGo,6E 5063,,,,2025-08-17 21:00+05:30,2025-08-17 20:35+05:30,-25
Delhi,Arrival,Air India,AI 2880,,,,2025-08-17 21:00+05:30,2025-08-17 20:38+05:30,-22
Delhi,Arrival,Air India Express,IX 1200,,,,2025-08-17 20:00+05:30,2025-08-17 20:39+05:30,39
Delhi,Arrival,Air India,AI 2522,,,,2025-08-17 21:00+05:30,2025-08-17 20:41+05:30,-19
Delhi,Arrival,Air India,AI 278,,,,2025-08-17 20:45+05:30,2025-08-17 20:44+05:30,-1
Delhi,Arrival,Alliance Air,9I 832,,,,2025-08-17 20:45+05:30,2025-08-17 20:45+05:30,0
Delhi,Arrival,Air India,AI 2335,,,,2025-08-17 20:55+05:30,2025-08-17 20:48+05:30,-7
Delhi,Arrival,IndiGo,6E 6034,,,,2025-08-17 21:00+05:30,2025-08-17 20:48+05:30,-12
Delhi,Arrival,Air India,AI 2820,,,,2025-08-17 21:10+05:30,2025-08-17 20:48+05:30,-22
Delhi,Arrival,Gulf Air,GF 134,,,,2025-08-17 20:50+05:30,2025-08-17 20:50+05:30,0
Delhi,Arrival,Cathay Pacific,CX 695,,,,2025-08-17 21:10+05:30,2025-08-17 20:54+05:30,-16
Delhi,Arrival,Air India,AI 2972,,,,2025-08-17 21:10+05:30,2025-08-17 21:00+05:30,-10
Delhi,Arrival,Air India,AI 2996,,,,2025-08-17 21:00+05:30,2025-08-17 21:00+05:30,0
Delhi,Arrival,IndiGo,6E 6613,,,,2025-08-17 21:15+05:30,2025-08-17 21:01+05:30,-14
Delhi,Arrival,IndiGo,6E 2267,,,,2025-08-17 21:20+05:30,2025-08-17 21:09+05:30,-11
Delhi,Arrival,Air India Express,IX 1130,,,,2025-08-17 21:25+05:30,2025-08-17 21:10+05:30,-15
Delhi,Arrival,Air India,AI 2426,,,,2025-08-17 21:15+05:30,2025-08-17 21:13+05:30,-2
Delhi,Arrival,Starlight Airline,QP 1120,,,,2025-08-17 21:15+05:30,2025-08-17 21:15+05:30,0
Delhi,Arrival,IndiGo,6E 6752,,,,2025-08-17 21:20+05:30,2025-08-17 21:20+05:30,0
Delhi,Arrival,Air India Express,IX 1119,,,,2025-08-17 21:45+05:30,2025-08-17 21:20+05:30,-25
Delhi,Arrival,Alliance Air,9I 810,,,,2025-08-17 21:20+05:30,2025-08-17 21:20+05:30,0
Delhi,Arrival,Air India Express,IX 1154,,,,2025-08-17 21:35+05:30,2025-08-17 21:21+05:30,-14
Delhi,Arrival,Starlight Airline,QP 1358,,,,2025-08-17 21:50+05:30,2025-08-17 21:29+05:30,-21
Delhi,Arrival,ZZ,ZZ 2130,,,,2025-08-17 21:30+05:30,2025-08-17 21:30+05:30,0
Delhi,Arrival,American,AA 292,,,,2025-08-17 21:00+05:30,2025-08-17 21:32+05:30,32
Delhi,Arrival,Air India Express,IX 1175,,,,2025-08-17 21:35+05:30,2025-08-17 21:35+05:30,0
Delhi,Arrival,Thai  International,TG 315,,,,2025-08-17 21:50+05:30,2025-08-17 21:35+05:30,-15
Delhi,Arrival,Air India,AI 2602,,,,2025-08-17 20:20+05:30,2025-08-17 21:35+05:30,75
Delhi,Arrival,Air India,AI 856,,,,2025-08-17 21:55+05:30,2025-08-17 21:36+05:30,-19
Delhi,Arrival,IndiGo,6E 493,,,,2025-08-17 21:55+05:30,2025-08-17 21:36+05:30,-19
Delhi,Arrival,IndiGo,6E 5072,,,,2025-08-17 20:55+05:30,2025-08-17 21:37+05:30,42
Delhi,Arrival,Air India,AI 2802,,,,2025-08-17 21:45+05:30,2025-08-17 21:40+05:30,-5
Delhi,Arrival,Air India,AI 2738,,,,2025-08-17 22:10+05:30,2025-08-17 21:41+05:30,-29
Delhi,Arrival,IndiGo,6E 5642,,,,2025-08-17 21:50+05:30,2025-08-17 21:43+05:30,-7
Delhi,Arrival,Air India,AI 212,,,,2025-08-17 21:45+05:30,2025-08-17 21:45+05:30,0
Delhi,Arrival,IndiGo,6E 2193,,,,2025-08-17 22:00+05:30,2025-08-17 21:47+05:30,-13
Delhi,Arrival,Singapore,SQ 406,,,,2025-08-17 20:10+05:30,2025-08-17 21:48+05:30,98
Delhi,Arrival,Air India,AI 2502,,,,2025-08-17 22:00+05:30,2025-08-17 21:48+05:30,-12
Delhi,Arrival,Malaysia,MH 190,,,,2025-08-17 21:50+05:30,2025-08-17 21:50+05:30,0
Delhi,Arrival,Air India Express,IX 1171,,,,2025-08-17 21:55+05:30,2025-08-17 21:55+05:30,0
Delhi,Arrival,IndiGo,6E 5008,,,,2025-08-17 22:10+05:30,2025-08-17 21:58+05:30,-12
Delhi,Arrival,Air India,AI 810,,,,2025-08-17 22:00+05:30,2025-08-17 22:00+05:30,0
Delhi,Arrival,Alliance Air,9I 628,,,,2025-08-17 22:10+05:30,2025-08-17 22:00+05:30,-10
Delhi,Arrival,Air India,AI 890,,,,2025-08-17 22:20+05:30,2025-08-17 22:00+05:30,-20
Delhi,Arrival,Air India,AI 2798,,,,2025-08-17 22:05+05:30,2025-08-17 22:05+05:30,0
Delhi,Arrival,AirAsia X,D7 182,,,,2025-08-17 22:05+05:30,2025-08-17 22:05+05:30,0
Delhi,Arrival,IndiGo,6E 2036,,,,2025-08-17 22:05+05:30,2025-08-17 22:05+05:30,0
Delhi,Arrival,Air India,AI 2538,,,,2025-08-17 22:20+05:30,2025-08-17 22:06+05:30,-14
Delhi,Arrival,IndiGo,6E 2029,,,,2025-08-17 22:25+05:30,2025-08-17 22:09+05:30,-16
Delhi,Arrival,IndiGo,6E 2792,,,,2025-08-17 22:10+05:30,2025-08-17 22:09+05:30,-1
Delhi,Arrival,Air Canada,AC 50,,,,2025-08-17 22:10+05:30,2025-08-17 22:10+05:30,0
Delhi,Arrival,IndiGo,6E 5267,,,,2025-08-17 22:10+05:30,2025-08-17 22:10+05:30,0
Delhi,Arrival,IndiGo,6E 657,,,,2025-08-17 22:30+05:30,2025-08-17 22:14+05:30,-16
Delhi,Arrival,IndiGo,6E 6049,,,,2025-08-17 22:15+05:30,2025-08-17 22:15+05:30,0
Delhi,Arrival,ZZ,ZZ 2215,,,,2025-08-17 22:15+05:30,2025-08-17 22:15+05:30,0
Delhi,Arrival,Air India,AI 2570,,,,2025-08-17 20:35+05:30,2025-08-17 22:17+05:30,102
Delhi,Arrival,Air India,AI 2665,,,,2025-08-17 22:30+05:30,2025-08-17 22:17+05:30,-13
Delhi,Arrival,Air India Express,IX 1143,,,,2025-08-17 22:20+05:30,2025-08-17 22:20+05:30,0
Delhi,Arrival,IndiGo,6E 2395,,,,2025-08-17 22:30+05:30,2025-08-17 22:21+05:30,-9
Delhi,Arrival,IndiGo,6E 6317,,,,2025-08-17 23:00+05:30,2025-08-17 22:24+05:30,-36
Delhi,Arrival,Air India Express,IX 1114,,,,2025-08-17 20:50+05:30,2025-08-17 22:24+05:30,94
Delhi,Arrival,IndiGo,6E 613,,,,2025-08-17 22:25+05:30,2025-08-17 22:25+05:30,0
Delhi,Arrival,Air India,AI 2520,,,,2025-08-17 22:25+05:30,2025-08-17 22:25+05:30,0
Delhi,Arrival,IndiGo,6E 2027,,,,2025-08-17 22:25+05:30,2025-08-17 22:25+05:30,0
Delhi,Arrival,Air India,AI 812,,,,2025-08-17 22:30+05:30,2025-08-17 22:30+05:30,0
Delhi,Arrival,SpiceJet,SG 722,,,,2025-08-17 19:10+05:30,2025-08-17 22:30+05:30,200
Delhi,Arrival,IndiGo,6E 5024,,,,2025-08-17 22:35+05:30,2025-08-17 22:35+05:30,0
Delhi,Arrival,Malindo Air,OD 205,,,,2025-08-17 21:05+05:30,2025-08-17 22:37+05:30,92
Delhi,Arrival,Uzbekistan,HY 425,,,,2025-08-17 22:45+05:30,2025-08-17 22:45+05:30,0
Delhi,Arrival,Air India,AI 2455,,,,2025-08-17 22:45+05:30,2025-08-17 22:45+05:30,0
Delhi,Arrival,Air India,AI 820,,,,2025-08-17 22:55+05:30,2025-08-17 22:45+05:30,-10
Delhi,Arrival,Air India,AI 874,,,,2025-08-17 23:00+05:30,2025-08-17 22:46+05:30,-14
Delhi,Arrival,Cathay Pacific,CX 679,,,,2025-08-17 23:50+05:30,2025-08-17 22:50+05:30,-60
Delhi,Arrival,Air France,AF 226,,,,2025-08-17 22:50+05:30,2025-08-17 22:50+05:30,0
Delhi,Arrival,Vietnam,VN 981,,,,2025-08-17 22:05+05:30,2025-08-17 22:54+05:30,49
Delhi,Arrival,Air India,AI 2708,,,,2025-08-17 23:05+05:30,2025-08-17 22:58+05:30,-7
Delhi,Arrival,Air India,AI 238,,,,2025-08-17 23:35+05:30,2025-08-17 22:59+05:30,-36
Delhi,Arrival,Air India,AI 2490,,,,2025-08-17 23:10+05:30,2025-08-17 22:59+05:30,-11
Delhi,Arrival,IndiGo,6E 5215,,,,2025-08-17 23:00+05:30,2025-08-17 23:00+05:30,0
Delhi,Arrival,IndiGo,6E 9151,,,,2025-08-17 23:05+05:30,2025-08-17 23:04+05:30,-1
Delhi,Arrival,Air India,AI 2940,,,,2025-08-17 23:05+05:30,2025-08-17 23:05+05:30,0
Delhi,Arrival,Air India Express,IX 1203,,,,2025-08-17 23:10+05:30,2025-08-17 23:05+05:30,-5
Delhi,Arrival,Air India Express,IX 2754,,,,2025-08-17 23:05+05:30,2025-08-17 23:05+05:30,0
Delhi,Arrival,IndiGo,6E 1014,,,,2025-08-17 23:05+05:30,2025-08-17 23:05+05:30,0
Delhi,Arrival,United,UA 82,,,,2025-08-17 21:30+05:30,2025-08-17 23:10+05:30,100
Delhi,Arrival,Air India Express,IX 1189,,,,2025-08-17 21:35+05:30,2025-08-17 23:12+05:30,97
Delhi,Arrival,IndiGo,6E 2115,,,,2025-08-17 23:15+05:30,2025-08-17 23:14+05:30,-1
Delhi,Arrival,Air India,AI 2818,,,,2025-08-17 23:15+05:30,2025-08-17 23:15+05:30,0
Delhi,Arrival,IndiGo,6E 2624,,,,2025-08-17 23:15+05:30,2025-08-17 23:15+05:30,0
Delhi,Arrival,IndiGo,6E 6972,,,,2025-08-17 23:20+05:30,2025-08-17 23:17+05:30,-3
Delhi,Arrival,Air India,AI 2116,,,,2025-08-17 23:55+05:30,2025-08-17 23:18+05:30,-37
Delhi,Arrival,IndiGo,6E 5347,,,,2025-08-17 23:25+05:30,2025-08-17 23:18+05:30,-7
Delhi,Arrival,IndiGo,6E 6406,,,,2025-08-17 23:20+05:30,2025-08-17 23:20+05:30,0
Delhi,Arrival,ZZ,ZZ 2200,,,,2025-08-17 22:00+05:30,2025-08-17 23:20+05:30,80
Delhi,Arrival,IndiGo,6E 2246,,,,2025-08-17 23:25+05:30,2025-08-17 23:25+05:30,0
Delhi,Arrival,IndiGo,6E 6262,,,,2025-08-18 00:05+05:30,2025-08-17 23:28+05:30,-37
Delhi,Arrival,SpiceJet,SG 6,,,,2025-08-17 16:50+05:30,2025-08-17 23:28+05:30,398
Delhi,Arrival,Virgin Atlantic,VS 302,,,,2025-08-18 00:05+05:30,2025-08-17 23:29+05:30,-36
Delhi,Arrival,IndiGo,6E 102,,,,2025-08-17 23:30+05:30,2025-08-17 23:30+05:30,0
Delhi,Arrival,IndiGo,6E 6480,,,,2025-08-17 23:30+05:30,2025-08-17 23:30+05:30,0
Delhi,Arrival,Air India,AI 162,,,,2025-08-18 00:10+05:30,2025-08-17 23:31+05:30,-39
Delhi,Arrival,British,BA 143,,,,2025-08-17 23:35+05:30,2025-08-17 23:35+05:30,0
Delhi,Arrival,SWISS,LX 146,,,,2025-08-17 23:35+05:30,2025-08-17 23:35+05:30,0
Delhi,Arrival,IndiGo,6E 2198,,,,2025-08-18 00:05+05:30,2025-08-17 23:36+05:30,-29
Delhi,Arrival,ZZ,ZZ 2345,,,,2025-08-17 23:45+05:30,2025-08-17 23:36+05:30,-9
Delhi,Arrival,Air India,AI 377,,,,2025-08-17 23:40+05:30,2025-08-17 23:36+05:30,-4
Delhi,Arrival,Air India,AI 2408,,,,2025-08-17 21:55+05:30,2025-08-17 23:39+05:30,104
Delhi,Arrival,SpiceJet,SG 2478,,,,2025-08-17 23:45+05:30,2025-08-17 23:40+05:30,-5
Delhi,Arrival,Air India,AI 2712,,,,2025-08-17 23:40+05:30,2025-08-17 23:40+05:30,0
Delhi,Arrival,Air India,AI 2979,,,,2025-08-18 00:25+05:30,2025-08-17 23:42+05:30,-43
Delhi,Arrival,Air India,AI 2638,,,,2025-08-18 00:10+05:30,2025-08-17 23:44+05:30,-26
Delhi,Arrival,Air India,AI 2714,,,,2025-08-17 23:45+05:30,2025-08-17 23:45+05:30,0
Delhi,Arrival,IndiGo,6E 2159,,,,2025-08-18 00:10+05:30,2025-08-17 23:46+05:30,-24
Delhi,Arrival,Lufthansa,LH 760,,,,2025-08-18 00:55+05:30,2025-08-17 23:51+05:30,-64
Delhi,Arrival,Air India,AI 389,,,,2025-08-18 00:40+05:30,2025-08-17 23:56+05:30,-44
Delhi,Arrival,Air India,AI 504,,,,2025-08-18 00:05+05:30,2025-08-17 23:57+05:30,-8
Delhi,Arrival,ZZ,ZZ 30,,,,2025-08-18 00:30+05:30,2025-08-17 23:58+05:30,-32
Delhi,Arrival,VietJetAir,VJ 895,,,,2025-08-17 22:55+05:30,2025-08-17 23:59+05:30,64
Delhi,Departure,Air India,AI 2475,2025-08-17 12:00+05:30,2025-08-17 12:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 2609,2025-08-17 12:00+05:30,2025-08-17 12:00+05:30,0,,,
Delhi,Departure,EgyptAir,MS 974,2025-08-17 12:00+05:30,2025-08-17 12:00+05:30,0,,,
Delhi,Departure,IndiGo,6E 5365,2025-08-17 12:00+05:30,2025-08-17 12:00+05:30,0,,,
Delhi,Departure,Starlight Airline,QP 1378,2025-08-17 12:00+05:30,2025-08-17 12:00+05:30,0,,,
Delhi,Departure,Air India,AI 217,2025-08-17 11:00+05:30,2025-08-17 12:03+05:30,63,,,
Delhi,Departure,Air India,AI 2907,2025-08-17 12:10+05:30,2025-08-17 12:10+05:30,0,,,
Delhi,Departure,IndiGo,6E 6282,2025-08-17 12:15+05:30,2025-08-17 12:15+05:30,0,,,
Delhi,Departure,Air India,AI 281,2025-08-17 12:15+05:30,2025-08-17 12:15+05:30,0,,,
Delhi,Departure,IndiGo,6E 434,2025-08-17 12:15+05:30,2025-08-17 12:15+05:30,0,,,
Delhi,Departure,Air India,AI 155,2025-08-17 12:20+05:30,2025-08-17 12:20+05:30,0,,,
Delhi,Departure,IndiGo,6E 5308,2025-08-17 12:20+05:30,2025-08-17 12:20+05:30,0,,,
Delhi,Departure,IndiGo,6E 2206,2025-08-17 12:25+05:30,2025-08-17 12:25+05:30,0,,,
Delhi,Departure,IndiGo,6E 2107,2025-08-17 12:25+05:30,2025-08-17 12:25+05:30,0,,,
Delhi,Departure,ZZ,ZZ 1130,2025-08-17 11:30+05:30,2025-08-17 12:27+05:30,57,,,
Delhi,Departure,Drukair,KB 201,2025-08-17 12:30+05:30,2025-08-17 12:30+05:30,0,,,
Delhi,Departure,IndiGo,6E 6312,2025-08-17 12:30+05:30,2025-08-17 12:30+05:30,0,,,
Delhi,Departure,Air India,AI 2482,2025-08-17 12:30+05:30,2025-08-17 12:30+05:30,0,,,
Delhi,Departure,Saudi Arabian,SV 757,2025-08-17 11:50+05:30,2025-08-17 12:33+05:30,43,,,
Delhi,Departure,IndiGo,6E 896,2025-08-17 12:40+05:30,2025-08-17 12:40+05:30,0,,,
Delhi,Departure,IndiGo,6E 5298,2025-08-17 12:45+05:30,2025-08-17 12:45+05:30,0,,,
Delhi,Departure,Air India,AI 2483,2025-08-17 12:15+05:30,2025-08-17 12:49+05:30,34,,,
Delhi,Departure,Air India,AI 2767,2025-08-17 12:50+05:30,2025-08-17 12:50+05:30,0,,,
Delhi,Departure,Air India,AI 2417,2025-08-17 12:10+05:30,2025-08-17 12:51+05:30,41,,,
Delhi,Departure,ZZ,ZZ 1900,2025-08-17 12:00+05:30,2025-08-17 12:53+05:30,53,,,
Delhi,Departure,Air India,AI 2382,2025-08-17 12:55+05:30,2025-08-17 12:55+05:30,0,,,
Delhi,Departure,Air India,AI 384,2025-08-17 12:55+05:30,2025-08-17 12:55+05:30,0,,,
Delhi,Departure,Air India,AI 535,2025-08-17 12:55+05:30,2025-08-17 12:55+05:30,0,,,
